audio_file	transcription	duration
Chapter2_124_124.wav	Shinapash imasha ñuka mashi nirkashina, yankalla, yankalli imatapash mana rurashpa kawsashpa piinarini, imamana ñapoliy tikutikrashayashpa.	11.7200625
Chapter2_125_125.wav	Pusha kall kaldesa.	1.1630625
Chapter2_126_126.wav	Ari, niway Fredy, yalli, yalli.	2.4279375
Chapter2_129_129.wav	Shinapacha kikina yanapankapak kallesa.	2.662375
Chapter2_132_132.wav	Wakinkunaka pandemia kashupaykunapami nin, shukkunaka kanela yakukwan hampinalla nin.	5.9221875
Chapter2_134_134.wav	Ari, yapami, prayri.	2.352125
Chapter2_135_135.wav	Shuk willachina campañata rurana kanchik, tukuykunaman willachinkapak.	5.2930625
Chapter2_139_139.wav	Chay uyena antakunapika llakikunatalla yallichin, millay unkuywa pacha wañushkakunata, waranka kontakkarishkakunamanta.	9.1193125
Chapter2_13_13.wav	Chaypa kunakunaka yupashkallami kan, ministério saludukumanta kutinlla yupashkami kan.	7.0890625
Chapter2_141_141.wav	Imatak ruray ushashun, Fredy.	1.8610625
Chapter2_150_150.wav	Gobirna uprekuyenta nishkata kuchu maskana kanchik.	3.671125
Chapter2_151_151.wav	Ña Fredy, pero ñuka chaykunata rikushka ña?	3.5934375
Chapter2_152_152.wav	Shinapash, programakunata rimakuna, willachikuna.	4.6538125
Chapter2_153_153.wav	Wamprakunapaktana na kuyta charinchik, alcohol desay.	2.906
Chapter2_156_156.wav	Kikinak prekuesiyata maskapay, ñukaka tantanakuymanta wamprakunawan rimakrini, uchalla kallarinkapak.	6.1540625
Chapter2_157_157.wav	Ñuka churi Fredy, chunka pushak watakunata michari, ayllullaktapak uyachina antamanta rimarka.	7.0069375
Chapter2_15_15.wav	Ari, shinami puchakwash?	2.2225625
Chapter2_162_162.wav	Shinapash apolu ñu mashita chay mashiktaka na paytaka mana yanapashachu.	6.276875
Chapter2_163_163.wav	Pushak policía.	1.2529375
Chapter2_167_167.wav	Ñukakusha Apoloniutami huchachinkapak shamuni, chay antawupi llamkakta, kanpash riksinki mari.	6.807
Chapter2_190_190.wav	Hawaniropak ayllullaktapi.	2.43175
Chapter2_191_191.wav	Pandimiamanta rimaykuna.	2.3701875
Chapter2_1_1.wav	Hawun nirupay llullaktapika maykanpash mana urmashpaka lluchanmi.	5.1586875
Chapter2_20_20.wav	Ñuka kayta mañarkanimi, chaskirkani pasmi ministariya de saludukumanta kay rikuchikkunata.	6.7691875
Chapter2_24_24.wav	Nachu wakunariyukanki.	1.557625
Chapter2_26_26.wav	Ñukaka yachashpami wakunarirkani.	2.6258125
Chapter2_27_27.wav	Imashina nikuni, pushak ministroapak ari nishkawan.	3.7539375
Chapter2_2_2.wav	Shinami urmarkaldesa pushak makdalena yala ninan allikachishka llamkak, shinapash umaytukurkami.	7.88175
Chapter2_32_32.wav	Riyari, riyari, Amashta un kullestay.	1.9958125
Chapter2_33_33.wav	Alcaldesa Magdalena yalaka ninan sapiyashka warmimi.	4.2908125
Chapter2_36_36.wav	Alcaldesa hushka romanta llukshiktari kukuni.	3.2151875
Chapter2_38_38.wav	Hapun nirupayllullaktapi tukuy kawsakkunata wakunankapak nishpa.	4.2336875
Chapter2_39_39.wav	Rikushunmi pasor imanikta, shinallatak alli uma watarishka warmi bestiyapa markamanta rimakuktapak.	8.6804375
Chapter2_3_3.wav	Ari, kunanllatak kankunapak ñopapibakunariy kriyini.	4.48
Chapter2_40_40.wav	Mashikumarkshuyina, shikipicharina pankata katuway.	4.6978125
Chapter2_47_47.wav	Chayka, kay pandemiaamanta, yapata ismay allinakunchik.	5.270375
Chapter2_49_49.wav	Shinapash kunanka alli sapushaka mana llakipichu nin.	4.61275
Chapter2_4_4.wav	Mana wakunarina kashpapash wakunarirka.	3.09825
Chapter2_50_50.wav	Gumersinda ruku budikapi hatuk ariari, paytami huchachishkanin.	6.5298125
Chapter2_52_52.wav	Komersinda, mashi, komersinda.	2.3619375
Chapter2_53_53.wav	Ima akuta munapanki, alcohol hentachurariy pay.	3.382
Chapter2_56_56.wav	Mana mashi, rikumersina, ñukanchikmi ashtaka kushki willaykunawan shamunchik.	5.3265625
Chapter2_58_58.wav	Llamkashpallami suerte tacharinchik.	2.28
Chapter2_5_5.wav	Hawaniropak ayllullaktapi.	2.50125
Chapter2_60_60.wav	Rikuy kay kakakunata coronaviru, millay unkurita rikuchinkapakmi kan.	5.549
Chapter2_6_6.wav	Pandimiamanta rimaykuna.	2.4325625
Chapter2_70_70.wav	Okupi llamkak riksimashikunami, kay kakunata ñukanchikman kurka.	4.9985
Chapter2_77_77.wav	Kunkaychik, wamprakuna, ñukaka mana mapa nekushukunapi satirinichu.	4.6730625
Chapter2_78_78.wav	Diyusamamunachu.	1.6941875
Chapter2_79_79.wav	Ñurayayapak, riyushchuripak, espiriy tushantupak.	3.5633125
Chapter2_7_7.wav	Ishkay kapitun.	1.302875
Chapter2_81_81.wav	Rikunkichu, kamarawan chaywanprata.	3.01675
Chapter2_83_83.wav	Ñami fotokunata kakawan, shayakuta llukchirka.	3.884625
Chapter2_84_84.wav	Mana naipika, intedena wiyzykachishpa kikinta ushachishu.	4.8523125
Chapter2_86_86.wav	Kikin ari nikpika, fotokunata anchuchishunchan.	3.4306875
Chapter2_87_87.wav	Ama kayta rurawaychu, un rata warmimi kani.	4.6646875
Chapter2_92_92.wav	Shukpashmi llakipi, Apoloniu ari, chayllakkuruna anta wakunawan llamka llakipi satirishka.	8.1365
Chapter2_98_98.wav	Tachuelakunatak shitashpa antawakunapakllantakunata tukyachinki?	3.91325
Chapter2_99_99.wav	Kawmanka pitak kashanirka, ña kullarirkánimi, shitashka warmiwan sawarishka.	5.297375
Chapter3_100_100.wav	Yupaychani, akallesa yupaychani.	2.0479375
Chapter3_103_103.wav	Ashtaka wawakunami kumputadorata mana charin.	3.297375
Chapter3_105_105.wav	Iterneta mana charinchu.	2.08375
Chapter3_108_108.wav	Ari, shinami Fredy.	2.0844375
Chapter3_10_10.wav	Kimsak kapiturun.	1.349375
Chapter3_110_110.wav	Ñuka tayta ushavio electronika kunamanta yachanmi.	3.131625
Chapter3_111_111.wav	Paytanmi sortapamuyta ushan?	1.891375
Chapter3_112_112.wav	Ciertopacha ninki.	1.5075
Chapter3_113_113.wav	Uchilla transmisorakak munichik, shinapash tukuy munushu pupuypi uyarichun.	4.0013125
Chapter3_114_114.wav	Muchurinchik mikrokunukunata shuk antinatapash, kaykunata churashpa llamkaktapash ministikrinchik.	6.5154375
Chapter3_115_115.wav	Ña, shinapash, ima wantak chayka tukunata paga krinki, Fredin.	5.462125
Chapter3_118_118.wav	Mashi kurmewan kullkitata na shikrinchik.	2.43
Chapter3_119_119.wav	Shuk kuchikuta ripapi churakripanchik.	2.6741875
Chapter3_121_121.wav	Ña shinaka ñuka wakin paytokunata rantisha, Fredy.	3.5488125
Chapter3_123_123.wav	Impruntamanta huakrin mashi paypa wasita mayachikrin.	3.168875
Chapter3_124_124.wav	Chashallatak hawapi antinata churakrinchik?	2.8506875
Chapter3_125_125.wav	Kay rurayka allipacha kakrinkarkaldesa imaktarinak.	2.849625
Chapter3_127_127.wav	Affredikushillami kani.	2.4634375
Chapter3_128_128.wav	Ñuka yanapakrini, comunicaciónka kankunapak verachomi kan.	5.2743125
Chapter3_129_129.wav	Konsitushiyunukupi tukuykunapak derechun.	3.2976875
Chapter3_130_130.wav	Derechokunataka mana mañankapakchu.	3.4503125
Chapter3_134_134.wav	Chaykunamantami mana utorysankapak munan yarin.	3.3003125
Chapter3_136_136.wav	Shinaka alcoholkalli samashi, ari nikpipash mana ari nikpipash tukuy ayllukunapa uyachik antata wayraman llukshishunmi.	8.38725
Chapter3_138_138.wav	Lluonorpak churi kirumanta mashka, chaywaykuman rina ñanpi tiyakun, hatun yuramanta.	6.764375
Chapter3_13_13.wav	Pitak chayta shamukun, Apoluñurunallatakmi kashka.	3.6829375
Chapter3_140_140.wav	Sañaltan maskashpa, mashi.	2.295125
Chapter3_144_144.wav	Yachachinamantaka ishtekturman rimakriyishun.	2.6759375
Chapter3_145_145.wav	Ñuka churi Fredy, paypatabletawan yachakukun, shinapash ña kullaykiyuta tukuchikun, allillami rikun.	7.1154375
Chapter3_155_155.wav	Yunorpak churi llakiyapashkamanta llaktirinimi.	3.3328125
Chapter3_159_159.wav	Shinami, gobierno manarak alli koverturata tukuy llaktakunapi churayta ushashkachu.	5.207625
Chapter3_160_160.wav	Kay pandemiaka tukuyta llakichishka, ashtaka wañikunapash.	4.522
Chapter3_165_165.wav	Kashnallakatishpaka, ñukanchik wawakuna, sepullatapash yalli muspami tukukrin.	5.9324375
Chapter3_166_166.wav	Charikpipash mana señal chayanchu.	2.5101875
Chapter3_168_168.wav	Segñall nachinkashka kakpika tukuy wawakuna, shaykushkashina rikunakun, yachachikkuna mana allikuta yachachikpi mana allikuta riksichikpi yari.	9.2754375
Chapter3_171_171.wav	Ari, matematik kashna, historiyata, manallachakuymantallachu.	5.322
Chapter3_183_183.wav	Shimi killparinakunawan, tiyarinakunata karukarulla churashpa, ashalla yachakukunakachun, yaykukpi temperaturakunata hapichun, chay tukuyta.	11.9431875
Chapter3_184_184.wav	Wayra purichun bentanakunata paskashka kachun.	3.7015625
Chapter3_195_195.wav	Hawaniropak ayllullaktapi.	2.4141875
Chapter3_196_196.wav	Pandimiamanta rimaykuna.	2.3990625
Chapter3_1_1.wav	Hawonirupayllullaktapika tukuymanta uyarin.	3.11075
Chapter3_21_21.wav	Kikin alliachanki, mashi, Apolonu.	2.4873125
Chapter3_22_22.wav	RuShik, kuy, pushakak kinti?	2.239625
Chapter3_28_28.wav	Llamtakunata llamkashka kipaka ñukapash kuyaynatayachani mari.	3.522625
Chapter3_2_2.wav	Kaykata yachak chayarkanchik, Marta wichkari ishkataka, ari, Martaka Apoloniopak warmi, chay antawapi shamkak paypak warmi.	10.07825
Chapter3_30_30.wav	Pushak akinti.	1.4955625
Chapter3_31_31.wav	Mana kuyakpika kunsalli skichunka.	2.89775
Chapter3_35_35.wav	Shinashpa kutin ñukapak, mashta utaka tikrachikmi wankiyari.	3.9318125
Chapter3_53_53.wav	Pay Apolu ño, tachuy lakunata ñanpi churashpa katikrin, paypa warmipash shimipipash churanka yanimi.	8.3003125
Chapter3_54_54.wav	Pay warmika ñuka kumariymatami kan, paywanllatak kawsana tukun.	5.84475
Chapter3_62_62.wav	Awakima.	1.0308125
Chapter3_73_73.wav	Shuk wamprakuna, ñukkachuriy Fredishina, chay siri kawsaytallatak ama charinamanta shuk ruraykunata tarishka.	8.9371875
Chapter3_74_74.wav	Pushka kall kaldesa.	1.2406875
Chapter3_77_77.wav	Aprari, mana allikunanchu.	2.65175
Chapter3_79_79.wav	Kapitallman rirkani, telekomunikación eskunaman rirkani, pipash mana rikurirkata.	6.4679375
Chapter3_80_80.wav	Intashnatspi mañay niwarka.	2.333125
Chapter3_81_81.wav	Chaypakinapi yaykurkani.	1.6781875
Chapter3_83_83.wav	Shinapash, tukuymi wichkarishka, nishukami saramana yuykunchu.	4.7531875
Chapter3_85_85.wav	Shinapash kutinchanirkani, espectroka chushakmi nishpa.	4.687
Chapter3_88_88.wav	Shuk formulariyota huntachichun mañarka, shuk formulariyotapash informitak nikotapash maykanta karka proyectodak financiyamintata, shinallatak proyectodak kestiónpaka, pitak uyachik antapak do ñukakrin.	15.7111875
Chapter3_8_8.wav	Hawaniropak ayllullaktapi.	2.4909375
Chapter3_90_90.wav	Ñukaka yacharkanimi, imashpa na frequentsiyatakukta shuk rasunamanta.	5.6709375
Chapter3_91_91.wav	Ima manatakapanyari, arkantesa?	2.1368125
Chapter3_95_95.wav	Proyector wankatinchik.	1.6478125
Chapter3_98_98.wav	Total, alcoholriapak mana uyachik antakakrinchun, chaypika ñukatami wañuchin.	6.06775
Chapter3_9_9.wav	Pandemiamanta rimaykuna.	2.362625
Chapter4_103_103.wav	Chaymantami, kay miniría, kay petróleo, ñukanchikkunata unkuchishpa katikun.	7.02175
Chapter4_105_105.wav	Kunanka hatun corpurashimunata huchachinakun.	3.244625
Chapter4_108_108.wav	Hampikunataka astronauta shina churakushkata rikurkani.	4.5470625
Chapter4_10_10.wav	Mursillakomi unkuyta apamushka.	3.1150625
Chapter4_110_110.wav	Ashtaka kunta kiyarishpa wañushkakuna.	2.8501875
Chapter4_111_111.wav	Paykuna ari, paykuna, hampikuna, enfermirakuna, pichakkakuna, auxiliarkuna, yachakukunapash, paykunami kay llakipika sinchik, eruymashikuna kashka.	13.1903125
Chapter4_112_112.wav	Hampi, shukwampra ashalla samaywan, kamakuna tiyanchu?	3.9175
Chapter4_117_117.wav	Willachiñanchik nimi, oxikanuta chay ñankunapi katunakun.	4.4615625
Chapter4_118_118.wav	Mashikunaka chushaktankekunatami apanakun, ashtaka kullkipa huntachichun.	6.6256875
Chapter4_11_11.wav	Kikinchu kanki, mashi Gumersinda, hospitalmanta shuwashka prueba kumikunata, hatukun killinka.	6.218625
Chapter4_120_120.wav	Chashnapish prueba kuywita katu warmitaka ñami hapirkakuna.	5.2359375
Chapter4_121_121.wav	Sirwinkapak kaypimi kani, pushakushak hues.	3.3238125
Chapter4_122_122.wav	Ñukataka mana servinachu kanki, tukuy ayllukunatami servina kanki, ninanta shuashkatami huchachikun.	7.304875
Chapter4_123_123.wav	Tukuykunapa kashka kupi kuripakunata shuwashpa katushka nishpami huchachikrinchik.	6.4121875
Chapter4_124_124.wav	Ñuka mana hapirkanichu pushakuy.	2.931125
Chapter4_125_125.wav	Alapuérsakuk kawarka?	1.848375
Chapter4_127_127.wav	Guapushutin runami karka.	2.1545625
Chapter4_128_128.wav	Kikin nikunki chay wapuka, chay shuwashka puka utupi purikchu kan.	5.089375
Chapter4_129_129.wav	Ari, ari, chayllatami kanka, pushak juez.	3.28625
Chapter4_130_130.wav	Alofwersami katuchikwarka, chawpi, chawpi nishpa.	5.283625
Chapter4_134_134.wav	Pushakush, paykunaman mana katukpika wañuchinmanmi karka.	4.5650625
Chapter4_141_141.wav	Kishpichiway mana yachaymanta, shinapash imaktash chayka pushak juez.	5.269
Chapter4_142_142.wav	Kay pandemia pachakunapi mikunakunata charina tarpuna ninan mutsurishkami.	6.6399375
Chapter4_143_143.wav	Nimata mana hamuktanichu pushakuyash.	2.636625
Chapter4_145_145.wav	Wawamanta pushakuyasha.	1.8654375
Chapter4_147_147.wav	Ripituwan pushak juez.	1.7200625
Chapter4_149_149.wav	Kunakpika kikinpak makipipash shuk wiberuta rurashallami.	4.28725
Chapter4_152_152.wav	Chusku pachakunata, lunesmanta, vierneskaman paka illakllankirkrinki.	5.633125
Chapter4_154_154.wav	Patara chay wapun nishkawan, ama chay rumipillatak kutin waktarinkichu, nachu?	7.4830625
Chapter4_155_155.wav	Mana, mana, yupaychani pushakuyash, yupaychani.	5.352625
Chapter4_156_156.wav	Hawaniropak ayllullaktapi.	2.418625
Chapter4_157_157.wav	Pandimiamanta rimaykuna.	2.3703125
Chapter4_15_15.wav	Ña yachani imatak haunirkunapak ayllaktapak shutishkata.	3.70475
Chapter4_17_17.wav	Ñukamana munarka niychu, pushakpolisika.	4.0425
Chapter4_1_1.wav	Hapun nirupak ayllullaktapika tukuykunami kushilla.	3.608125
Chapter4_20_20.wav	Kaypimi kaka prueba kovinkuna.	2.0439375
Chapter4_24_24.wav	Chay kakakunata kaminatapi apachik.	2.1128125
Chapter4_25_25.wav	Kikin, mashi, kumersinda, comenzariyapi imashina kashkata willachinkapak haku.	5.2264375
Chapter4_26_26.wav	Kikintaka kaymanta tukuy achikuna tantanakshapash mana kishpichinkachu.	5.3429375
Chapter4_27_27.wav	Llakilla kimashik umexinda.	2.78575
Chapter4_28_28.wav	Wakashpantikomisariyawukuman chayakun, umakumurishka chayakun.	5.661375
Chapter4_31_31.wav	Yaki llaki, mashi, umi.	1.99775
Chapter4_40_40.wav	Karu karulla tiyariypankichik, maskarillatak churakupankichik, mashikuna.	4.61125
Chapter4_41_41.wav	Kikin mashi shamupay rimapay, Merkel munuka mana kanipanchu.	3.96475
Chapter4_42_42.wav	Shamupaychik tukuylla tukuykuna, kuyayay uyachik anta ninkapak, kay uyachik antaka munishikpopak ñukanchik ayllullaktakunapakmi kan.	9.1345625
Chapter4_43_43.wav	Kaypika alli kariykuna, alli warmikuna kawsanchik, habo niropak ayllullaktapak nikukpipash.	6.025
Chapter4_44_44.wav	Ñuka churipredi kushikushkami kan.	2.9825
Chapter4_46_46.wav	Tranismin sur nishkawan, ñuka yanaparkani, ashata electronica nishkata yachayman.	6.1245625
Chapter4_47_47.wav	Ñukapak kumpadrikwakin, paypak wasipa shukukuta mañachirka, wasi hawapi antinata churachunpash sakirkan.	8.1173125
Chapter4_48_48.wav	Ay shinapash ninantamak kanakurkanchik, ekipukunata, mikro funukunata, shukunatapash tarinamanta yallar.	8.130375
Chapter4_49_49.wav	Ñami ñukanchikwaka pan allp kaldesa makdalena ayala, pay mana yanapakpika, kay proyectukunaka mana llukshin manchu karka.	8.3496875
Chapter4_50_50.wav	Imashina takapanki, imashi alcoholesa.	2.248125
Chapter4_51_51.wav	Ninan kushin, kushin ña imanta.	5.0633125
Chapter4_52_52.wav	Shukamisora mana shuk ayllullaktatalla hapinchu, ashtawankarin tukuy munisipiymanta.	6.9989375
Chapter4_55_55.wav	Kuna willachikrinchik, alcoholesa.	2.0505
Chapter4_65_65.wav	Lula, lula, shamuy, kimirinmi.	1.6819375
Chapter4_66_66.wav	Imanalla Fredin, minkachiway.	1.9888125
Chapter4_6_6.wav	Ay, pero kay mashi, Gumersinda mashi tarinkichik, ari, chay ruku podekamanta, paytallami mana yapa kushilla kakta rikurkani.	9.1760625
Chapter4_72_72.wav	Ña wakin programakunata, kay uyachik antapi ruranakushunmi.	4.27175
Chapter4_73_73.wav	Luna mashi, kikinpakka ayllullaktapak uyachik antaka imataka pan?	4.7618125
Chapter4_76_76.wav	Shinaka mikro funukunaka kikinkunapakmi kan.	3.5441875
Chapter4_78_78.wav	Pakunamanta willachinkichik.	2.215375
Chapter4_79_79.wav	Muni shipi ukumanta hampikunamanta willachinkapaka, kay uyachik anta ukuman shamupaychilla.	7.139625
Chapter4_7_7.wav	Hawaniropak ayllullaktapi.	2.4758125
Chapter4_81_81.wav	Hampik, hampik, allipachanananaywan kakunata churankapak mashna kamata charinchik.	5.4600625
Chapter4_83_83.wav	Ay llakillaki pantemi, kay millay unkuy kallaritaka yarinimi.	6.161125
Chapter4_8_8.wav	Pandimiamanta rimaykuna.	2.4239375
Chapter4_91_91.wav	Wakin llaktapushakunaka shuk ripillami nishpa llullanakurka, mana ima llakipashchu kan ninakurkami, kay llullakunaka.	7.8806875
Chapter4_92_92.wav	Shinapash, kuntak yukunaka mirarina hurkami.	3.570625
Chapter4_94_94.wav	Ari, yuyarinimi, krinkuprysidentika mascarillatapash mana churakunchu karka.	6.0808125
Chapter4_96_96.wav	Payprisidentika wañuchikprisidentimi kan.	3.2669375
Chapter4_97_97.wav	Krinkukunaka chinokunaka krinkukunaka huchachinakurka, shinallatak chinokunaka krinkukunaka huchachinakurka.	6.8895
Chapter4_98_98.wav	Murcelakutapash huchachinakurka, ima chak.	3.3728125
Chapter4_99_99.wav	Pankullin nishkatapash payapamurkami ninakurkami, ay, imacha.	4.480375
Chapter4_9_9.wav	Chusku kapiturun.	1.397125
Chapter5_103_103.wav	Kutin chaypimi kan alli kaldesa.	2.2795625
Chapter5_105_105.wav	Ari, alli kaldesa.	1.796625
Chapter5_108_108.wav	Kunanllatak polisiyatak kayachikrini?	2.378625
Chapter5_109_109.wav	Alkallisha, ama kayachu.	1.7994375
Chapter5_10_10.wav	Hawaniropak ayllullaktapi.	2.4955
Chapter5_111_111.wav	Rakyumanta wamprakunashuk alli yuyayta micharin.	3.1780625
Chapter5_11_11.wav	Pandimiamanta rimaykuna.	2.420375
Chapter5_120_120.wav	Kanta kiyarishkami kaniyari.	2.1806875
Chapter5_122_122.wav	Shinapash maskarilla ishaku.	1.675375
Chapter5_123_123.wav	Ey, mashikuna kaymata hakuchik, kupit, kupit, purikunmi.	3.4151875
Chapter5_128_128.wav	Mana mutsurirkachu, nishuk policiyata.	2.7194375
Chapter5_12_12.wav	Pichka kapitullun.	1.390375
Chapter5_137_137.wav	Shinapash mashikuna, llakikunaka rikurimuni, Gumersintak mashipak uchilla wawa pankuta waktachikpi.	8.5199375
Chapter5_13_13.wav	Manuelapak chayamun.	1.741875
Chapter5_140_140.wav	Lanachu kanka manoluk kankiari.	2.0903125
Chapter5_141_141.wav	Gumerspachurinachu?	1.6850625
Chapter5_142_142.wav	Manuela nishpa rimawi.	1.6304375
Chapter5_145_145.wav	Mana, ñukika, trawakutami maskakuni.	3.1594375
Chapter5_146_146.wav	Llukushunista kanata munashkánimi.	2.8586875
Chapter5_14_14.wav	Mashikuna, ñukanchik propi wertukunata ayllullaktapi charita ushanchikmi.	5.6344375
Chapter5_150_150.wav	Ñukaka voluntariyashinami shamushkani.	2.8409375
Chapter5_154_154.wav	Shuyay, Fredita kayachikrimi, paymi ñukanchik pushak ashtata shuyay.	4.8334375
Chapter5_155_155.wav	Yap, shuyashik shinaka.	1.5620625
Chapter5_156_156.wav	Fredy, shamuy.	1.72
Chapter5_158_158.wav	Ari ari, ña uyarkanimi, imanolukaypi llamkakapak munakta.	3.475
Chapter5_159_159.wav	Shuyanki Fredy willachinami kani.	2.10325
Chapter5_161_161.wav	Mana shinachu ñuka katashnashkami kani.	3.2580625
Chapter5_162_162.wav	Manuelashutemi kani, ñukaka karimi wacharirkani shinapash ñukaka warmi shinami kawsani.	6.8079375
Chapter5_165_165.wav	Mani mapashkanchu, Lula.	1.4695625
Chapter5_170_170.wav	Manuela, imamantatak programata rrankapak munanki?	2.855125
Chapter5_171_171.wav	Chaymantallatak Fredy, discriminación hawashuk layami kanchik.	4.6784375
Chapter5_172_172.wav	Shinapash tukuykuna, igualllatami kana kanchik.	2.9109375
Chapter5_173_173.wav	Kuntatashka kanki, mashi.	1.4305625
Chapter5_174_174.wav	Kuncha tata nishpapash ima kukitapash mana kushunchu.	3.3096875
Chapter5_175_175.wav	Shinami manuela, ayllukunapak uyachik antapi programakunata rurashpa llamkay kallarir.	6.285
Chapter5_177_177.wav	Imashina mikunapi akcha yaykushina shuk alli ña charishka warmi iglesiamanta pastorwan uyachik antaman chayarku.	9.9170625
Chapter5_184_184.wav	Ama shina kashpa, mascarillatak churakupay?	2.783
Chapter5_185_185.wav	Pani kaman charishkami, rasunta charinmi.	3.33275
Chapter5_188_188.wav	Kankunaka millay ayapashinyamanta kankichik nachu.	2.9396875
Chapter5_189_189.wav	Chay, say, say, say, sukta, sukta, kunamanta rimanakurkankichik.	5.761125
Chapter5_18_18.wav	Chaypaka, aspataka mana charinichu, ukumersinda.	3.708625
Chapter5_190_190.wav	Shinallatak chay, plantemiak nishkakunamantapash, nachu?	3.268
Chapter5_191_191.wav	Kaytariyustasi chilla.	2.558125
Chapter5_198_198.wav	Ñukaka, hysukristupi kishpichishkami kani.	4.13175
Chapter5_1_1.wav	Chay hatuk umersinda mashika ninantami llamkakun.	3.836
Chapter5_200_200.wav	Chay kari warmi tukuykuna, yuwami kanchik nikun.	3.389625
Chapter5_210_210.wav	Pasi flora hampitami kukrini.	1.7001875
Chapter5_212_212.wav	Sampapak bloka shinami nirka.	2.4285625
Chapter5_213_213.wav	Warmillashkakuna, kari warmikunapash pachakamakpak raynotaka mana hapinkakunachu.	7.022875
Chapter5_214_214.wav	Kikinunaka pavrupak nishkakunata katipaychik.	2.8189375
Chapter5_215_215.wav	Shinapash kay yuyachik antapika declaración universal de los derechos umanuta nishkatami katipanchik.	5.85325
Chapter5_216_216.wav	Shuk niki ashtikulupi nipakmi, tukuy runakunami pakta kan, dignitatpi derechukunapipashchik.	6.5866875
Chapter5_217_217.wav	Kaypimi manuela.	1.273125
Chapter5_218_218.wav	Shamuy manuela.	1.107
Chapter5_21_21.wav	Nachu bentanata charinki yari.	2.34275
Chapter5_220_220.wav	Manala kachikrista runami kan, pastersun.	2.933
Chapter5_221_221.wav	Ushuk mundamashamushka rikunkichu?	2.434
Chapter5_223_223.wav	Shinapash manelaka ñukanchikwanmi sakirin.	2.5713125
Chapter5_224_224.wav	Minti shiones chaskipaychik?	1.9855
Chapter5_225_225.wav	Ari bendicióntachashkipay.	1.9724375
Chapter5_227_227.wav	Ama purarichu pashtor.	1.8475
Chapter5_22_22.wav	Wasi ñawpapi shuk ashalla allpakupi, harkini pampapi, chaypitarpuy ushanki.	7.26025
Chapter5_236_236.wav	Ay, ima nini ari, kaku pasor.	2.5921875
Chapter5_237_237.wav	Hawaniropak ayllullaktapi.	2.3775
Chapter5_238_238.wav	Pandimiamanta rimaykuna.	2.375625
Chapter5_23_23.wav	Shukmétru allpawan yanapashami.	2.4048125
Chapter5_25_25.wav	Na llukterra sakunata charinki yari.	2.152375
Chapter5_28_28.wav	Hatunlla botallakunapi shuk rukulla mankakunapipash.	5.190125
Chapter5_29_29.wav	Imatatak takpukrinchik, mashi Gumerta.	2.345375
Chapter5_2_2.wav	Chay huesmi shuk watata wertushpami liarish nishka hawa llamkachun mañarka.	5.362
Chapter5_3_3.wav	Kupit pruebakunata hampik ukumanta shuwashkata hatukushkamanta.	4.8475
Chapter5_43_43.wav	Hosepina kumariman pillakrini.	2.3580625
Chapter5_45_45.wav	Imashpata kusepina mana shamushka.	2.6621875
Chapter5_46_46.wav	Wañukunmi, kovit hapishkamari.	2.907875
Chapter5_4_4.wav	Patara chay wapunishkawan.	2.9105
Chapter5_52_52.wav	Shinami kan, shinapash mana hamuktanichu Fredy.	3.760125
Chapter5_54_54.wav	Bulantari ushina llamkanakunchik.	1.9105625
Chapter5_57_57.wav	Puriyay tukunaka kallarinkapash shinallatakmi kan.	2.73825
Chapter5_59_59.wav	Shinapachami kan Fredy.	1.602375
Chapter5_62_62.wav	Programata rurana, kawinaman shamuna, parlana, shuk programakunawan llamaparina.	6.4455625
Chapter5_65_65.wav	Uyachik anta voluntariyukunawanllaka llamkan muspakamana yapa karta ririnkachu.	4.7584375
Chapter5_66_66.wav	Llulapash yachakuy wasimarirka mana tikramunkachu.	3.36325
Chapter5_67_67.wav	Kanki, kipash, kayapash sawarinki, kutinka mana rikurinkichu.	4.058625
Chapter5_70_70.wav	Publicidadanashkata uyachik antapi yallichiyta ushanchik.	3.1334375
Chapter5_75_75.wav	Alkallisawan ñami pakunamanta uyachinkapak pirmakrinchik.	3.320125
Chapter5_76_76.wav	Shuk isitushunkunawanpash allpata yanapankapak warmi kanatapash ama makachun willachinkapash llamkashun ni ushanchikmi.	8.0989375
Chapter5_78_78.wav	Apoloniopakta kurishina nachu?	2.2166875
Chapter5_80_80.wav	Hawan neropak ayllullaktakunapi ashtaka Apoloniukunami tiyan.	4.4998125
Chapter5_82_82.wav	Kayshina, hukinchakikpika, kaypa tiyupi shukka federiyata shayachishun.	5.395625
Chapter5_83_83.wav	Ari, shukka federiyata shayachishun.	2.53625
Chapter5_86_86.wav	Ripa nishkakunata rura yushanchik.	2.4493125
Chapter5_87_87.wav	Kanaralla tamanta uyachik antakunaka, luktería nishkakunata rurashpa kawsan ninmi.	5.458875
Chapter5_88_88.wav	Tukuy hunkaykunapi winkun nishka pukllaykunatapak rurashpa uyachik antataka, ñawpaman ñawpaman apanakun nimi.	7.4318125
Chapter5_8_8.wav	Lunmi spuyñata kallarishpa, ver ni spuyñakaman, chuskunkurasta llamkakun.	5.8791875
Chapter5_91_91.wav	Pakinchikray ushanchik.	2.232
Chapter6_100_100.wav	Mana ashallatakmiaka karkaka, ushashkatakmiamiami karka, wibllapi nikunshina.	6.217125
Chapter6_101_101.wav	Makuntupi nishkashina tamyaka mana shayarishkachunin, shinallatak kaypitamiyarka.	5.880375
