model_id	filename	reference	hyp
omniASR_LLM_1B	Chapter11_75_75.wav	Ay, na yacharkani, kishpichiway don Eusebio.	oy na yacharkani kishpichiway don eusebio
omniASR_LLM_1B	Chapter11_77_77.wav	Alcaldesa, ashtawankarin chay proyecto mineromanta rimankapakmi shamurkani.	alcaldesa ashtawankari chay proyecto meneromanta rimankapami shamurkani
omniASR_LLM_1B	Chapter11_79_79.wav	Kay llamkayka ñukanchik municipiopak allipacha kana kanka yakunimi.	kay llankayka ñukanchik munisipiopak alipacha kanakanka yajunimi
omniASR_LLM_1B	Chapter11_7_7.wav	Jaboneropak ayllullaktapi	jaboneropak ayllu llaktapi
omniASR_LLM_1B	Chapter11_80_80.wav	Mana mana uchalla, mashi alcaldesa.	mana mana uchalla mashi alcaldesa
omniASR_LLM_1B	Chapter11_82_82.wav	Minata maypi churakrin?	minata maypi churakrin
omniASR_LLM_1B	Chapter11_8_8.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter11_92_92.wav	Bodegamanta Gumersinda warmika wasipillatak maypipash tarpunata yachachishkami.	bodegamanta gomercinda warmika wasipillata maypipash tarpunata yachachishkami
omniASR_LLM_1B	Chapter11_93_93.wav	Shukkunaka mankakunata lechugawan, rábanowan churan.	shukkunaka mankakunata lechugawan rabanowan churan
omniASR_LLM_1B	Chapter11_94_94.wav	Chayshukka perejilta culantrota ventanapi warkushpa pukuchin.	chay shuka perejilta colantrota ventanapi warkushpa pukuchin
omniASR_LLM_1B	Chapter11_95_95.wav	Shukkunaka botellata, tubokunata pirkapi warkushpa shinashpa col shinallatak cebollakunata wiñachinakun.	shukkunaka botellata tubukunata pirkapi warkushpa shinashpa kol shinallata cebollakunata wiñachinakun
omniASR_LLM_1B	Chapter11_96_96.wav	Ay, kay warmikunaka zapatoskunapilla manarak tarpushka.	ay kay warmikunaka zapatoskunapilla manarä tarpushka
omniASR_LLM_1B	Chapter11_99_99.wav	Niway, Gumersinda.	niway wumirsinda
omniASR_LLM_1B	Chapter11_9_9.wav	Chunka shuk capítulo	chunka shuk capitulo
omniASR_LLM_1B	Chapter12_102_102.wav	Hala don Eusebio.	خل هذا النوسيريو
omniASR_LLM_1B	Chapter12_103_103.wav	E tragoka kay, tragoka chay kuruta wañuchin ninka.	tragoka kay tragoka chay juruta wañuchin ninka
omniASR_LLM_1B	Chapter12_104_104.wav	Chay covid nishkata.	chay covidnishka ata
omniASR_LLM_1B	Chapter12_106_106.wav	Yawarman directo richunyari.	yawarman directorrikchun yari
omniASR_LLM_1B	Chapter12_107_107.wav	Salud, mashikuna, salud.	salud mashikuna salud
omniASR_LLM_1B	Chapter12_108_108.wav	Chay hawa mayupi tiyak comunidad chaypimi ashtawan sinchi kawsay rikurin.	chay jawa mayupi tiyag comunidad chaypimi ashtawan sinchi kawsay rikurin
omniASR_LLM_1B	Chapter12_109_109.wav	Chaymanka empresa mineramanta gerente chayashka.	chaymanka empresa mineramanta gerente chayashka
omniASR_LLM_1B	Chapter12_110_110.wav	Wilson Gualachi kariyarishka runami payka.	wilsun walachi jariarishka runami payka
omniASR_LLM_1B	Chapter12_111_111.wav	Paymi shuk ministerio de energía ukupi llamkak runawan chayashka.	paymi shuk ministerio de energia ukupi llamkak runawan chayashka
omniASR_LLM_1B	Chapter12_113_113.wav	Ministerioka kay allpakunata kushka ñukanchik Golden Hands companíaman metalkunata explotankapak, shinaka.	ministirioka kay allpakunata kushka ñukanchik golden jans compañaman metalkunata explotankapak shinaka
omniASR_LLM_1B	Chapter12_115_115.wav	Ministerioka mana paypak allpatashina piman convidayta ushankunachu.	ministerioka mana paypak allpata shina piman convidayta ushankunachu
omniASR_LLM_1B	Chapter12_117_117.wav	Shuk empresaman kunakunchik, llamkayta kuchun, kankunapa alli kachun.	shuk empresaman kunajunchik llankayta kuchun kankunapa alli kachun
omniASR_LLM_1B	Chapter12_119_119.wav	Papeltapish charinchikmi.	papiltapish charinchikmi
omniASR_LLM_1B	Chapter12_120_120.wav	Shinapash allpa ukupi tiyanakukkunaka estadopamari.	shinapas alpa o cupi tiyanajunaka estado pamari
omniASR_LLM_1B	Chapter12_121_121.wav	Allpa ukupi riquezakunapash estadopamari.	alpa ukupi riqueza kunapash estadopa mari
omniASR_LLM_1B	Chapter12_122_122.wav	Pitakyari kutin estadoka?	pitakyari kutin estadoka
omniASR_LLM_1B	Chapter12_123_123.wav	Siempre nik kashkaka estadoka ñukanchikmi kanchik nishpa.	siempre nigkashkaka estadoka ñukanchikmi kanchik nishpa
omniASR_LLM_1B	Chapter12_124_124.wav	Kankunaka gobiernomanta, pushakmanta kankichik.	kankunaka gobiernomanta pushakmanta kankichik
omniASR_LLM_1B	Chapter12_125_125.wav	Chaypika ñukanchikmi paganchik.	chaypika ñukanchikmi paganchik
omniASR_LLM_1B	Chapter12_126_126.wav	Alli adoctrinadota rikukunika pushakkunamanta.	alli adol trenadota rikujunika pushakunamanta
omniASR_LLM_1B	Chapter12_128_128.wav	Minata churankapak ñukanchikta tapuna kan.	ninata churankapak ñukanchikta tapuna kan
omniASR_LLM_1B	Chapter12_131_131.wav	Kay convenio ciento sesenta y nueve organización internacional del trabajo, Naciones Unidas santowan.	cayconvenio organización internacional del trabajo naciones unidas santuan
omniASR_LLM_1B	Chapter12_132_132.wav	Kankunaka nachu kay conveniotaka riksinkichik?	kankunaka nachu kay conveniotaka riksinkichik
omniASR_LLM_1B	Chapter12_135_135.wav	Convenio ciento sesenta y nueve OIT ninmi, pueblos indígenas y originarioskunata tapunarak kan, narak ima proyectokuna kallarikpi paykunapak derechos colectivos, shinallatak allpakuna wakllirikukpi.	convenio oite ninmi pueblos indígenas y originarioskunata tapunarak kan narak ima proyectokuna kallarikpi paykunapak derechos colectivos shinallatak allpakuna wakllirikukpi
omniASR_LLM_1B	Chapter12_136_136.wav	Chay consultataka mana vinculanchikchu.	chay consultataka mana binculanchichu
omniASR_LLM_1B	Chapter12_138_138.wav	Chaypi rikushun ñukanchik kutichishkakunata kazunkichikchu o mana.	chaypi rikushun ñukanchik kutichishkakunata kazunkichikchu mana
omniASR_LLM_1B	Chapter12_139_139.wav	Ña ñuka nikurkanika, señor delegado.	ni añuka ni jorkanika señor delegado
omniASR_LLM_1B	Chapter12_13_13.wav	Jaboneropak ayllullaktapi	jaboneropak ayllu llaktapi
omniASR_LLM_1B	Chapter12_140_140.wav	Kay uyachik anta piratamantami kay runakunataka rinrita kunuchin.	kay uyachik anta piratamantami kay runakunataka rinrita kunuchin
omniASR_LLM_1B	Chapter12_144_144.wav	Ñukanchikka na mineríapak contrachu kanchik.	ñukanchik nami nariapak kuntrachu kanchik
omniASR_LLM_1B	Chapter12_147_147.wav	Ñukanchikka mineríatami mana munanchik.	ñukanchikqa mineriatami mana munanchik
omniASR_LLM_1B	Chapter12_148_148.wav	Minería cielo abierto nishkaka, chayka infierno paskashka shinami kan.	minería cielo abierto nishkaka chayka infierno paskashka shinami kan
omniASR_LLM_1B	Chapter12_149_149.wav	Kanka na riksinkichu, mashi, kay minucioso informe de impacto ambiental nishkata presentashka empresa alli pacha shinashkata.	kankana rijsinki chumashi kay minucioso informe de impacto amielta nishkata presentashka empresa alipacha shinashkata
omniASR_LLM_1B	Chapter12_14_14.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter12_150_150.wav	Alli pacha kashpaka consultata shinaychikyari.	allipacha kashpaka consultata shinayaychik ari
omniASR_LLM_1B	Chapter12_152_152.wav	Kaytaka ñukaman sakiway, señor delegado.	kaytaka ñukaman sakiway señor delegado
omniASR_LLM_1B	Chapter12_153_153.wav	Tukuyllami shuk preciota charin.	tukuyllami shuk preciota charin
omniASR_LLM_1B	Chapter12_154_154.wav	Tukuy comunakunapash, shuk cancha de fútbolta kushun nikpika, ari ninkallami.	tukuy kumunakunapash shuk kancha de futbolta kushun nigpika ari ninkallami
omniASR_LLM_1B	Chapter12_155_155.wav	Asha kullkita pushakkunaman kunallami faltan.	asha kullkita pushakunaman kunallami falta
omniASR_LLM_1B	Chapter12_15_15.wav	Chunka ishkay capítulo	chunka ishkay capitul
omniASR_LLM_1B	Chapter12_160_160.wav	Kankuna mañashka consultata sakirini.	kankuna mañashka consultata sakirini
omniASR_LLM_1B	Chapter12_161_161.wav	Elecciones municipales ñalla paktakun.	elecciones municipales ña alla pactajo
omniASR_LLM_1B	Chapter12_163_163.wav	Shina papeletas y urnasta ahorrashunchik.	shina papeletas yurnasta awrashunchik
omniASR_LLM_1B	Chapter12_167_167.wav	Imatak, imatak, Manuela.	imata imata manuela
omniASR_LLM_1B	Chapter12_168_168.wav	Punku ukuta cartata shitamushkata rikurkankichu?	pungu ukuta cartata shitamushkata rikurkankichu
omniASR_LLM_1B	Chapter12_16_16.wav	Minería infierno paskashka	minería infierno pascashca
omniASR_LLM_1B	Chapter12_170_170.wav	Chay amenazakunaka minería nishkamantami kanka.	chay amenazakunaka minería nishkamantami kanka
omniASR_LLM_1B	Chapter12_176_176.wav	Kankuna umata kunukyachishkankichik mayu umamanta comunerokunata.	kankuna umata kunuyachishkankichi mayu umamanta comunerkunata
omniASR_LLM_1B	Chapter12_179_179.wav	Seriopacha rinakun kay minerokunaka.	serio pacha rinajun kay menerokunaka
omniASR_LLM_1B	Chapter12_17_17.wav	Minería sustentableta nishkata rimankichik.	minería sustentableta nishkata rimankichi
omniASR_LLM_1B	Chapter12_181_181.wav	Ña rimayta sakishunchu, kay Golden Handsmanta.	ña rimayta sakishunchu kay golden jansmanta
omniASR_LLM_1B	Chapter12_185_185.wav	Shinapash na chayllatakchu supayta kayayka, qué supayta chimpapura rikuyka.	shinapash na chayllatachu supayta kayayka kay supayta chimbapura rikuyka
omniASR_LLM_1B	Chapter12_18_18.wav	Ima sustentable, ima agüita de vieja!	ima sostentable ima wita de vieja
omniASR_LLM_1B	Chapter12_190_190.wav	Jaboneropak ayllullaktapi	javon heropak ayllullak tapi
omniASR_LLM_1B	Chapter12_191_191.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter12_19_19.wav	Ni maykan minería na sustentable kanchu.	ni mayjan mineria na sustentable kanchu
omniASR_LLM_1B	Chapter12_1_1.wav	Kay pushak Amaru Sánchezta rimachishkakunaka sumak kawsay uyachik antapika ninanta uyarikun.	kay pushak amaro sanchista rimachishkakunaka sumak kawsay uyachik antapika ninanta uyarijun
omniASR_LLM_1B	Chapter12_20_20.wav	Mineraleskunaka mana papakunashna wiñanchu.	mineraleskunaka mana papakunashta wiñanchu
omniASR_LLM_1B	Chapter12_21_21.wav	Mineralkunaka tukurinmi.	mineralkunaka tukurinmi
omniASR_LLM_1B	Chapter12_22_22.wav	Llukchirin y tukurin.	llukchirin y tukurin
omniASR_LLM_1B	Chapter12_23_23.wav	Tukurikpi empresakunaka rishpa sirin.	tukuriypi empresakunaka rishpa sirin
omniASR_LLM_1B	Chapter12_24_24.wav	Y utuhukunata, mapakunata, contaminaciónta, allpamamata wañuchishpa sakin.	y utjukunata mapakunata contaminacionta allpa mamata awanchishpa saquin
omniASR_LLM_1B	Chapter12_26_26.wav	Amenazankapak ña kayamuy kallarin.	amenasankapak ña kayamuykallarin
omniASR_LLM_1B	Chapter12_28_28.wav	Fredymi kanki nachu?	fredy mikanki nachu
omniASR_LLM_1B	Chapter12_29_29.wav	Kanpa yayaka Eusebiomi kan, nachu?	kanpak yayaka eusebio mikan nach
omniASR_LLM_1B	Chapter12_2_2.wav	Alcaldesa Magdalenapa umapi shuk bombashina chayarka.	alcaldesa magdalenapa umapi shuk bombashina chayarka
omniASR_LLM_1B	Chapter12_30_30.wav	Shinaka cuidanki.	shinaka cuidanki
omniASR_LLM_1B	Chapter12_31_31.wav	Chay pirata radiomanta mashikunatapish cuidanki.	chay pirata radiomanta masikunatapish kuydani
omniASR_LLM_1B	Chapter12_32_32.wav	Alcaldesa Magdalena Ayala chayrayku kayachimuwarka.	alcaldesa magdalena yala chayrago kayachimuwarka
omniASR_LLM_1B	Chapter12_35_35.wav	Ari, shinami kan, Eusebio.	ari shinami kan utsepio
omniASR_LLM_1B	Chapter12_36_36.wav	Megamineríaka na yapa empleota karanchu.	mega mineriaka na yapa empleota karanllu
omniASR_LLM_1B	Chapter12_37_37.wav	Kaytapash ñami averiguarkani.	kaytapash ñami abiriwarkani
omniASR_LLM_1B	Chapter12_39_39.wav	Empresakuna wichkanakun shuk shuk.	empresakuna bichanajun shuk shuk
omniASR_LLM_1B	Chapter12_3_3.wav	Amaru Sánchez, yachanimi.	namarusanchik yachanimi
omniASR_LLM_1B	Chapter12_40_40.wav	Desempleo kipaka yarkay shamun.	desempleo jipaka yarqay shamun
omniASR_LLM_1B	Chapter12_45_45.wav	Shinapash bancokunataka mana shuwanchu.	chinapash bancokunataka manash ruwanllu
omniASR_LLM_1B	Chapter12_46_46.wav	Carterakunata shuwanakun, mikunata rantinkapak.	kartirakunata shuwanajun mikunata rantinkapa
omniASR_LLM_1B	Chapter12_47_47.wav	Celular shuwaykuna tiyan, mikunata rantinkapak.	celular shuwaykuna tiyan mikunata rantinkapa
omniASR_LLM_1B	Chapter12_50_50.wav	Concejo municipalmantakunaka nimatapash na yuyarinchu.	consejo municipal mandakunaka nimatapash na yuyarinchu
omniASR_LLM_1B	Chapter12_52_52.wav	Amaru Sánchez kashnami niwarka.	ama rusanchis kashnami niwarka
omniASR_LLM_1B	Chapter12_53_53.wav	Paypa comunaka ecoturismomanta rurakrin.	paypa comunaka eco turismomanta rurakrin
omniASR_LLM_1B	Chapter12_55_55.wav	Turismo comunitariotayari.	turismo comunitariota yari
omniASR_LLM_1B	Chapter12_56_56.wav	Kuyaylla paisajekunata charin.	khuyaylla paysajekunata charin
omniASR_LLM_1B	Chapter12_59_59.wav	Turistakunataka chaskiyta ushankallami.	turistakunataka chaskita ushankallami
omniASR_LLM_1B	Chapter12_5_5.wav	Yuyankapaklla na kanchu, alcaldesa.	yuyangapaklla na kanchu alcaldesa
omniASR_LLM_1B	Chapter12_60_60.wav	Mascarillakunawan shamukpipash imatak rurarinka.	maskarillakunawan shamukpipash imata rurarinka
omniASR_LLM_1B	Chapter12_62_62.wav	Excursiones nishkatapash shinankallami.	excursiones nishkatapash shinankallam
omniASR_LLM_1B	Chapter12_65_65.wav	Shuk fuente de trabajotapash ministinchik.	shuk fuente de trabajotapash minishtinchi
omniASR_LLM_1B	Chapter12_66_66.wav	Yarinki, yuyarinki Magdalena.	yaringui yuyaringui magdalena
omniASR_LLM_1B	Chapter12_67_67.wav	Ñukanchik mamallaktapika setenta por ciento llamkaykunataka kukkunami, uchilla shinallatak mediano negociokuna, paykunami llamkaykunataka kun.	ñukanchik mama llaktapika setenta por ciento llamkaykunataka kukkunami uchilla shinallatak mediano negociokuna paykunami llamkaykunataka kun
omniASR_LLM_1B	Chapter12_68_68.wav	Na hatun industriakunaka, na hatun corporaciónkunaka, paykunaka na llamkaykunataka kunchu.	na jatun industriakunaka na jatun corporacionkunaka paykunaka na llamkaykunata kakunchu
omniASR_LLM_1B	Chapter12_71_71.wav	Kaypika chay pymes uchilla hatunlla chay empresakunata chaykunata ashtawan ñawpaman apana.	kaypika chay pimes uchilla jatunlla chay empresakunata chaykunata ashtawan ñawpaman apana
omniASR_LLM_1B	Chapter12_73_73.wav	Ari, alli ejemplota charinchik.	ari ali ejemplota charinchik
omniASR_LLM_1B	Chapter12_74_74.wav	E doña Gumersindapak cooperativawan.	doña gomercindapa cooperativawan
omniASR_LLM_1B	Chapter12_76_76.wav	Chay warmi tantanakuykuna ña feriakunapi katunakun.	chay warmi tantanakuykuna ña feriakunapi jatunakun
omniASR_LLM_1B	Chapter12_77_77.wav	Y na payllakuna.	inaapa ayllakuna
omniASR_LLM_1B	Chapter12_80_80.wav	Shamuychik, shamuychik, mikuychik, imapash hampi illak tomatekunata.	shamuychi shamuychi mikuychi imapash jambi illak tomatekunata
omniASR_LLM_1B	Chapter12_84_84.wav	Televisores, refrigeradores, ventiladores, tukuytami alliyachishun.	televisores refrigeradores ventiladores tukuytami aliyachishun
omniASR_LLM_1B	Chapter12_85_85.wav	Mora, mortiño vinota, mandarina hayak yakuta, yana, killu, puka cervezata.	mora mortiño vinota mandarina jaya yakuta yana killu puka cervezata
omniASR_LLM_1B	Chapter12_86_86.wav	Hatun empresakunaka paykunallatak yanaparin.	hatun empresakunaka paykunallata yanaparin
omniASR_LLM_1B	Chapter12_87_87.wav	Uchilla chawpilla empresakunatami gobiernokunaka yanapana kan.	uchilla chawpilla empresakunatami gobiernokunaka yanapana kan
omniASR_LLM_1B	Chapter12_88_88.wav	Bajo interéskunata kushpa, tecnologíaman yaykuchun, asesoría yachachishpa, shukkunatapash rurashpa.	bajo intereskunata kushpa tecnologiaman yaykuchun asesoria yachachishpa shukkunatapash rurashpa
omniASR_LLM_1B	Chapter12_90_90.wav	Paykunami ashtawan sinchi waktay tukushka kan kay pandemiapika.	paykunami ashtawan sinchi waktaytukushka kan kay pandemiapika
omniASR_LLM_1B	Chapter12_91_91.wav	Ari, alcaldíapi charinchik, asha kullkita mañachinkapak, shinapash na yapa solicitudkuna tiyanchu.	ari alcaldiapi charinchik ashakulkita mañachinkapak shinapash na yapa solicitokuna tiyanchu
omniASR_LLM_1B	Chapter12_95_95.wav	Llamkay mana tiyashpa kay desempleoka mana shuwaytallaka mirachinchu.	llamkay mana tiyashpa kay desempleoka mana shuwaytallaka mirachinchu
omniASR_LLM_1B	Chapter12_97_97.wav	Willani, kaynanik puncha wasiman rikushpa, chawpi punchapi mercado esquinapika chayta yallikukpika shina niwarka.	villani kay nani punlla wasiman rikushpa chawpi punllapi mercado esquinapika chayta yalikupi kashna niwarka
omniASR_LLM_1B	Chapter12_98_98.wav	Don Eusebio, shamuy, shukkuta upyay.	chashna usha yosha mushkuta upiay
omniASR_LLM_1B	Chapter12_9_9.wav	Amarupak willachishkakunawanka, periodistakuna rurarka shuk shuk programakunata, empresa minera Golden Hands nishkakunamanta mana allita rimashpa.	amarupak willachishkakunawanka periodistakuna rurarka shuk shuk programakunata empresa minera golden jans nishkakunamanta mana alita rimashpa
omniASR_LLM_1B	Chapter13_105_105.wav	Na kay radio comunitariallachu kanchik, shukkunapashmi tiyan kay mamallaktapika.	na kay radio comunitariallachu kanchik shukkunapashmi tiyan kay mama llaktapika
omniASR_LLM_1B	Chapter13_106_106.wav	Shuk radiokunaman killkashunchik, shuk radiokunaman willachishunchik.	shuk radiokunaman killkashunchik shuk radiokunaman willachishunchik
omniASR_LLM_1B	Chapter13_108_108.wav	Imapash tukukpika, minerakunata huchachichun.	imapash tukuypika minerakunata juchachichun
omniASR_LLM_1B	Chapter13_10_10.wav	Patentes, transgénicos wakllichiykuna	patentes transgenicos waklichikuna
omniASR_LLM_1B	Chapter13_112_112.wav	Minerakunaka mana paykunapa shutikuna mapayachun munanchu.	minerakunaka mana paykunapa shutikuna mapayachun munanchu
omniASR_LLM_1B	Chapter13_114_114.wav	Manuelapa yuyayta yanapanimi.	anuelapa yuyayta yanapanimi
omniASR_LLM_1B	Chapter13_116_116.wav	Shuk radiokunapa yanapayta mañashun, kay mamallaktamanta, América Latina, Caribemanta, tukuy mundomanta yanapayta mañashunchik.	shuk rayokunapa yanapayta mañashun kay mama llaktamanta america latina caribemanta tukuy mundumanta yanapayta mañashunchi
omniASR_LLM_1B	Chapter13_11_11.wav	Rikushun, vecino, vecinakuna.	rikushun vecino vecinakuna
omniASR_LLM_1B	Chapter13_120_120.wav	Shuk añankullaka mana mishanchu shuk elefantetaka.	shuk añangullaka mana mishanchu shuk elefantetaka
omniASR_LLM_1B	Chapter13_123_123.wav	Gumersinda mashika kashnami niwarka, ari, payka bodeguerami karka, kunanka cooperativista shinallatak kay huertos familiares chaykunatapash pushakmi kan.	gumercinda mashika kashnami niwarka ari payka bodeguerami karka kunanka coperatibista shinallatak kay huertos familiares chaykunatapash pushanmi kan
omniASR_LLM_1B	Chapter13_124_124.wav	Ishkay puncha washaka shuk, ari, chay corbatarishka mishu shina chayamushka nin, payka paypa washapika BAYER nishka letrerowanmi shamushka.	ishkay punlla washaka shuk ari chay curva tarishka mishuk shina chayamushka nin payka paypa washapika bayer nishka letrerowanmi shamushka
omniASR_LLM_1B	Chapter13_125_125.wav	Kankuna ministishkata ofrecinkapak shamuni, mamalla.	kankuna minishtishkata ufrisinkapak shamunmi mamalla
omniASR_LLM_1B	Chapter13_126_126.wav	Yachayta usharinchu, señor?	yachaytawan sharinllu siñosh
omniASR_LLM_1B	Chapter13_127_127.wav	Ñukanchik productoka shuk Alemaña mamallaktamanta alli empresami kan, Bayer shutiwan.	ñukanchik produktoka shuk alemania mamallaktamanta alli empresami kan bayer shutiwan
omniASR_LLM_1B	Chapter13_128_128.wav	Imapaktak chay productokunaka kanyari?	imapakta chay productokunaka kanyari
omniASR_LLM_1B	Chapter13_129_129.wav	Mama, kikinpa cooperativaka ña ashtaka huertos familiares, comunales, uchilla, hatunta charin.	mama kikinpa cooperatibaka ña ashtaka huertos familiares comunales uchilla jatunta charin
omniASR_LLM_1B	Chapter13_12_12.wav	Upallapaychik, karu karulla churarishpa, mascarillata alli churarishpa.	upallapaychik karu karulla churarishpa maskarillata ali churarishpa
omniASR_LLM_1B	Chapter13_131_131.wav	Imapaktak alli kan kikinpa productokuna nishpa tapukurkani.	imapakta alli kan kikinpak produktokuna nishpa tapukurkani
