audio_file	transcription
Chapter14_95_95.wav	Shinachari kan?
Chapter14_132_132.wav	Na, Eusebio, na na na, chayka makikunami kan.
Chapter14_59_59.wav	Ñukanchik allpakunapi sakirishpaka presomi rinkichik.
Chapter14_92_92.wav	Llullakunallami Guapo, llullakunalla.
Chapter14_66_66.wav	Pakarikpi ña kirukunata kuchuy kallarirka.
Chapter14_104_104.wav	Imatak, Apolonio?
Chapter14_50_50.wav	Chay larkamanta hawa lomakaman, ñukanchik empresa ganadera tukuytami rantishka kan.
Chapter14_68_68.wav	Kipamanka wakrakunata satirka.
Chapter14_103_103.wav	Guapo, uyaway.
Chapter14_57_57.wav	Mana kashpaka, ña rikunkichik!
Chapter14_168_168.wav	Chay tukuy kullkika chaymanmi urmankapak rin, Wall Streetman.
Chapter14_157_157.wav	Narcokuna tukuy pushtukunapimi tiyariy kallarinakun.
Chapter14_150_150.wav	Shinapash mana rantina katunallachu, shinapash pakalla katukpika, ashtawan kullkipa katunakuna.
Chapter14_159_159.wav	Ari, Méxicota rikuy.
Chapter14_32_32.wav	Nachu rupashka ashnakuta sentinkichik?
Chapter14_166_166.wav	Chaykunami allipacha lavanderíakuna kan.
Chapter14_192_192.wav	Maypi, maypi rikushun, a ver rikushun.
Chapter14_35_35.wav	Pitakyari chay mana alli runakunaka.
Chapter14_195_195.wav	Rikuchiway, rikuchiway.
Chapter14_161_161.wav	Kaypika na yapachu, shinapash chay ñantallatakmi rinakunchik.
Chapter14_102_102.wav	Allikuta willachiway.
Chapter14_69_69.wav	Wakrakunaka chunka ayllukunapa kawsanatapash yalli allpatami munan.
Chapter14_56_56.wav	Shuk pachata charinkichik llukshinkapak.
Chapter14_105_105.wav	Amazonía anti suyupi chakrakkunaka cocata tarpunakun.
Chapter14_51_51.wav	Tukuymi titulado, ñallami kay allpakunapi tiyarishun.
Chapter14_58_58.wav	Policía ñami shamukun.
Chapter14_133_133.wav	Narcotráfico sapika ashtawan karupi kan.
Chapter14_67_67.wav	Tukuylla kirukunata, mushukkunata, ñawpa pachamantakunata tukuy lluchu sakirirka, chushak allpata.
Chapter14_93_93.wav	Ñapash llukshirkani.
Chapter14_134_134.wav	Charik llaktakunapaka drogata katuna rantinaka allipacha kullkitami kun.
Chapter14_94_94.wav	Chaypika kishpichikkunapashmari satirishka.
Chapter14_60_60.wav	Niveladorakunata satirka.
Chapter14_34_34.wav	Mashna hectáreakunatak tukurishkayari kay mana alli runakunamanta.
Chapter14_160_160.wav	Kay watakunapi drogamantakunaka mafiakunaka ñami sesenta waranka llakinayayta wañuchishkakuna.
Chapter14_194_194.wav	Estados Unidoska drogata tukuchina nishkapika.
Chapter14_33_33.wav	Mutkichiyyari.
Chapter14_158_158.wav	Chayka Méxicopi yuyarikuni.
Chapter14_193_193.wav	Kayta killkakatiy.
Chapter14_167_167.wav	Mapayashka kullkikunata allichinkapak sakin.
Chapter14_151_151.wav	Kunan punchakunaka, cocaínaka orotapash yallimi valin.
Chapter14_169_169.wav	Shuyay, shuyay.
Chapter14_156_156.wav	Kunan pandemiawankarin, ashtawan yalli llaki.
Chapter14_210_210.wav	Pandemiamanta rimaykuna
Chapter14_204_204.wav	Kaypika tukuyllami satirishkakuna, policía, ejército, políticokuna, periodistakuna, juezkuna, iglesiakuna, deportistakuna.
Chapter14_203_203.wav	Ña yachanki, Eusebio, bancokuna chay millón kullkikunata hapichun, ñukanchik ayllukuna, ayllullaktakuna chinkanakun, tukuy ismushkashinami sakirin.
Chapter14_202_202.wav	Europapa bancokuna, Asiamanta bancokunapash.
Chapter14_205_205.wav	Ñukanchik wañushkakunata churanchik, paykunaka kullkita hapin.
Chapter14_174_174.wav	Kayta rikuy.
Chapter14_180_180.wav	Payta allitachu uyarkani?
Chapter14_20_20.wav	Purishpa, radialistas apasionadokuna!
Chapter14_187_187.wav	Ñukanchik llaktamanta mafiakunamanka ashallatami chay mapa kullkimanta hapin.
Chapter14_18_18.wav	Karullami sakirini, shinaka ruranalla kanchik.
Chapter14_173_173.wav	Ña rikunki, Eusebio.
Chapter14_27_27.wav	Alli puncha, yupaychani, shuk reportajeta rurankapak munanchik, imatak tukushka kay Amazoníapi, kay rupashkakunawan.
Chapter14_9_9.wav	Cocaínataka mashnapatak katunki?
Chapter14_145_145.wav	Eusebio, niway.
Chapter14_11_11.wav	Manchanaymari.
Chapter14_142_142.wav	Cuerpopi drogata yallichikkunami chawpi ñanta rinka, manyataka kutin ashtakata yallichikkunami apanakun.
Chapter14_7_7.wav	Pandemiamanta rimaykuna
Chapter14_29_29.wav	Pitakyari chay mana alli runakunaka?
Chapter14_16_16.wav	Ñukaka mana sakirishachu kunanka.
Chapter14_189_189.wav	Achiktayta, shinapash, nachu Estados Unidoska ushashka kullkita marihuanata, cocaínata, tukuchishun nishpa churanakun.
Chapter14_129_129.wav	Ay, Eusebio, unay unaytami cárcelkunapi mulakunata, nachu kayman chayman drogata apakkunata, huntachishkata charinchik, Guaposhna traficantekunata nimata na tarishkanchikchu.
Chapter14_42_42.wav	Mashi, kay allpakunaka ñukanchikpakmi.
Chapter14_89_89.wav	Shimita wichkashkapika chapakkuna na yaykunkachu.
Chapter14_116_116.wav	Imashatak kacharirka?
Chapter14_45_45.wav	Ima killkakunata?
Chapter14_111_111.wav	Policíakunata ama manchaychu.
Chapter14_73_73.wav	Kayna punchami shamurka kankunapa ayllullaktamanta, kay Apolonio nishka runapash.
Chapter14_118_118.wav	Ñuka kumari Martamanka mana willarkanichu.
Chapter14_87_87.wav	Shinapash, shinapash, kanka nachu Apolonio kanki, Martapa kusa?
Chapter14_127_127.wav	Eusebio, ni comandantepipash.
Chapter14_80_80.wav	Allika yanapariykuna, mushuk proyectokunata llukchinkapak yuyaykuna, tantanakushpa llamkaykuna.
Chapter14_74_74.wav	Chay raku Apolonio?
Chapter14_120_120.wav	Chayrak chayrak Apoloniota rikurkani, alcaldesa.
Chapter14_6_6.wav	Jaboneropak ayllullaktapi
Chapter14_28_28.wav	Manchanayay llakipimari kawsanakunchik, mashikuna.
Chapter14_143_143.wav	Shuk hapiy tukukpi, chunkakunami yallin.
Chapter14_17_17.wav	Kikin nishkashina, generala pushak.
Chapter14_188_188.wav	Shinapash gringo bancokunaka trescientos mil millónta watan watan hapin.
Chapter14_144_144.wav	Kaykunataka kashnamari ruranakunchik.
Chapter14_1_1.wav	Empresa minerapa manchachiykuna, vacunapash kay maldición kay patente nishkamanta mana tukuyllapa chayamunchu.
Chapter14_10_10.wav	Mashikuna, mashikuna, Amazoníapi nina hapirishkata yacharkankichikchu?
Chapter14_172_172.wav	Nachu últimos narcóticos informeta yallichimuyta ushanki?
Chapter14_186_186.wav	Informeta rikuy.
Chapter14_19_19.wav	Tunukuta churay, Lula, chashnallatak conexiónpa kawsak kawsak kanki.
Chapter14_26_26.wav	Kayman shamupay, mashi, ñawpaman yallipay, shuyanakurkanchikmi.
Chapter14_8_8.wav	Chunka chusku capítulo
Chapter14_181_181.wav	Trescientos mil millones, kaytaka kimsa patsak waranka hunu kullkikuna ashtaka.
Chapter14_175_175.wav	Aha, a ver, rikuchiy.
Chapter14_21_21.wav	Alli puncha, alli puncha.
Chapter14_75_75.wav	Martapa kusata ninki?
Chapter14_81_81.wav	Mana allika ashtaka shuwaykuna, makaykuna, machaykuna.
Chapter14_121_121.wav	Guapo wamprawan karka, chay Gumersindata urmachirka chay shuwa wampra, yuyarinki, ari, paywan karka.
Chapter14_119_119.wav	Shinapash imatapash rurana karkani nachu, nachu shina yuyankichik?
Chapter14_86_86.wav	Allitapacha, mapa runa.
Chapter14_72_72.wav	Cocalerokunapash.
Chapter14_126_126.wav	Na policíapi confianichu.
Chapter14_44_44.wav	Papelkunata rikuchiychik.
Chapter14_110_110.wav	Ñuka ishkay mashikunawanpash.
Chapter14_43_43.wav	Ñukanchik taytakunamantami kashka, ñawpamantapacha.
Chapter14_128_128.wav	Shinapash hapinami kan, alcaldesa, wichkashpa satina kan kaykunataka.
Chapter14_88_88.wav	Uyay.
Chapter14_117_117.wav	Pakallachu llukshirka?
Chapter14_198_198.wav	A ver, Eusebio, niway, kayka gastochu, o inversiónchu kan?
Chapter14_153_153.wav	Imatatak cuenta hapisha, imatatak hamuktana kaniyari.
Chapter14_38_38.wav	Willachinkapak shamunchik, kay allpakunamanta llukshina kankichik.
Chapter14_154_154.wav	Drogakunamanta makanakukkunaka ninan fracasomi kashka.
Chapter14_36_36.wav	Ganaderokunamari.
Chapter14_196_196.wav	Treinta mil millones.
Chapter14_162_162.wav	Culebra narcotráficoka hatun chupatami charin, maykan tarpun, maykan katun, maykan rantin, mulakuna.
Chapter14_31_31.wav	Maypi, maypi?
Chapter14_165_165.wav	Norteamericano bancokunapi.
Chapter14_191_191.wav	Rikuy.
Chapter14_131_131.wav	Sapikunaka Méxicomanta cartelkuna kan, Colombiamantakunapash.
Chapter14_91_91.wav	Nachu kan chay mapa runa kanki, kan kanpa ushita violarkanki?
Chapter14_65_65.wav	Hawa lomakunapi kawsankapak shitashka wiwakunashna.
Chapter14_136_136.wav	Imatak, Apolonio.
Chapter14_62_62.wav	Shinapacha llakichinkataka mana yarkanchikchu.
Chapter14_96_96.wav	Contactokunata charini.
Chapter14_109_109.wav	Ñuka kanwan llamkasha, Apolonio.
Chapter14_100_100.wav	Esquinakunapi na katunakunata katuywan kawsanki.
Chapter14_54_54.wav	Shuk tutamanta chayamurka.
Chapter14_107_107.wav	Coca yurata kapinkapak lavadorakunata charinchik, chakichik, microondaskunata charinchik.
Chapter14_98_98.wav	Kanta munani.
Chapter14_138_138.wav	Ishkay chunka pichka milloneskuna.
Chapter14_53_53.wav	Shuk punchakuna, shuk pankakuna illan, shuk puncha tikramuychik, ña mancharishka karkanchik.
Chapter14_30_30.wav	Kayman shamuychik, rikuychik, rikuychik, kushnikunrak mari.
Chapter14_190_190.wav	Na, Eusebio, yankallami kan.
Chapter14_164_164.wav	Umaka, Eusebio, yachankichu maypi culebrapa uma kakta, mafia de las mafias kaktaka?
Chapter14_37_37.wav	Yarinimi chayrak chayamushka punchakunata.
Chapter14_163_163.wav	Capo nishkakuna, imashina nishpaka, capashkakunapash.
Chapter14_197_197.wav	Chayka diez por cientolla kan paykunapa bancoman yaykushkamantaka
Chapter14_155_155.wav	Kunan puncha banda criminalkunaka ashtawan sinchiyashka shinallatak tukuy mamallaktakunataka paykunapa makipi charinkuna.
Chapter14_199_199.wav	Tispirini, shinapash mana yachani ciertopacha kan, kay uyakunita mana mana mana umapi yaykun.
Chapter14_39_39.wav	Imashina ninki, mashiku?
Chapter14_152_152.wav	Hamuktankichu?
Chapter14_106_106.wav	Kutin ñukanchikka shukman tikrachinakunata charinchik.
Chapter14_99_99.wav	Ñukata?
Chapter14_52_52.wav	Gobernaciónman rirkanchik, ministerioman, registro de propiedadmanpash rirkanchik.
Chapter14_139_139.wav	Cocaína, marihuana, heroína, chay mapakunawanmari kawsanakun.
Chapter14_101_101.wav	Ñuka katuyman shamuy, chayka hatun hatun mari.
Chapter14_55_55.wav	Hatun máquinakunawan chayamurka.
Chapter14_137_137.wav	Estados Unidospi drogawan kawsak mashna kakta yachanki?
Chapter14_97_97.wav	Kunanka imatak munanki, Apolonio, tachuelakunata ninan pushakmi kan?
Chapter14_108_108.wav	Chaykunaka mushuk mushukkuna.
Chapter14_63_63.wav	Yapa brutalidad.
Chapter14_130_130.wav	Pankakunata kuchunchik, chakishka kupakunata, shinapash ismushka sapika katikunrakmi.
Chapter14_64_64.wav	Yanka churakushkakunawan wawakunawan aparishpa llukshina tukurkanchik.
Chapter14_90_90.wav	Kanka nachu cárcelpi mashna watapachari karkanki?
Chapter14_209_209.wav	Jaboneropak ayllullaktapi
Chapter14_200_200.wav	Mana gringo bancokunalla kan.
Chapter14_207_207.wav	Solución?
Chapter14_206_206.wav	Imashi solución kan, imatatak rurashun, alcaldesa?
Chapter14_201_201.wav	Tukuy llaktakunapimi kan.
Chapter14_208_208.wav	Soluciónka Portugalpimi kan.
Chapter14_46_46.wav	Título de propiedadkunata.
Chapter14_79_79.wav	Pandemiaka runakunapak allitapash mana allitapash llukchishkami.
Chapter14_112_112.wav	Ñami rantishka charinchik.
Chapter14_41_41.wav	Nachu uyankichik?
Chapter14_115_115.wav	Apolonio Jaboneropa ayllullaktapi purikun.
Chapter14_83_83.wav	Uyay, wamprakuna, imatapash maskakunki?
Chapter14_77_77.wav	Shinapash kay runa narco nishkapi satirishkami kan.
Chapter14_123_123.wav	Apoloniowan satirishka.
Chapter14_48_48.wav	Ñukanchikka tukuy pankakunata chanrinchikmi.
Chapter14_70_70.wav	Wakrakuna aychakunapa, aychakuna hamburguesakunapa.
Chapter14_84_84.wav	Chaypami shamukuni.
Chapter14_124_124.wav	Policíaman willachiy, alcaldesa.
Chapter14_184_184.wav	Ñanpi drogakunata katukkunaman, mulakunaman, puchullami quedan.
Chapter14_170_170.wav	Julio.
Chapter14_24_24.wav	Sumak kawsay uyachik antamanta kanchik.
Chapter14_177_177.wav	Yachankichu mashna kullki yaykun gringopa bancokunaman, Latinoaméricapa narcotráficomanta?
Chapter14_183_183.wav	Shinapash kunanka pandemiawan informeka desactualizado kan.
Chapter14_148_148.wav	Mana, mana yachani.
Chapter14_23_23.wav	Alli puncha, alli puncha.
Chapter14_141_141.wav	Ama manchaychu, wampra.
Chapter14_4_4.wav	Carajo riylla kikinpa muyukunawan, kaypika saludtami tarpunchik, mana cáncerta tarpunchikchu!
Chapter14_15_15.wav	Lula, Quique, uyachik antapi sakirinkichik.
Chapter14_3_3.wav	Bayer ukumanta katukkuna, glifosato, transgénico nishkakunata churankapak munaykunawanka.
Chapter14_146_146.wav	Ima, ima, imasha?
Chapter14_12_12.wav	Mashna hectáreakunacharimari tukurishka.
Chapter14_179_179.wav	Trescientos mil millones dólares kullkikuna watapi yaykun.
Chapter14_85_85.wav	Chay allitapacha charinkichu ya?
Chapter14_71_71.wav	Allima kanman ganaderokunalla paykunapa wakrakunawanlla shamushpapash.
Chapter14_125_125.wav	Na violashkamanta salteashkamanta wichkashka kakpika, drogamanta wichkachun.
Chapter14_76_76.wav	Pipa kusapashchari kan.
Chapter14_82_82.wav	Ay, drogakunapash mirarishka.
Chapter14_49_49.wav	Rikuy, mama.
Chapter14_122_122.wav	Ari ari, kunanka drogakunapi satirishka nishpa willachiwashka.
Chapter14_40_40.wav	Llukshina.
Chapter14_114_114.wav	Mana kriyta usharkanichu.
Chapter14_47_47.wav	Allpa killkakunaka mana charinchikchu.
Chapter14_113_113.wav	Ñuka suertepa mana kashpa ñuka llakipa, Guapowan raku Apoloniowan rimanakukpipacha yallirkani.
Chapter14_78_78.wav	Chayka maymantami kanka.
Chapter14_147_147.wav	Yachankichu mashnapa ashalla cocaínata katuna?
Chapter14_2_2.wav	Shuk Alemania mamallaktamanta alli empresami kan, Bayer shutiwan.
Chapter14_178_178.wav	Rikuy.
Chapter14_13_13.wav	Chaymanta willachinkapak rishun.
Chapter14_5_5.wav	Sumak kawsay uyachik antamantaka mana paktanchu, editorialkunata rurana, denunciakuna, entrevistakuna, shukkunapash.
Chapter14_140_140.wav	Imatak imatak, Apolonio, imashatak kaytaka surkushun?
Chapter14_14_14.wav	Kunanka mana sakirishachu.
Chapter14_182_182.wav	Allitapacha uyashkanki.
Chapter14_176_176.wav	Rikushun.
Chapter14_22_22.wav	Imanalla mashi, alli shamushka.
Chapter14_149_149.wav	Imasha papa fritata rantiy, shinallami kan.
Chapter14_171_171.wav	Kaypimi charinki kitita pushak.
Chapter14_185_185.wav	Kutin cartelkunamanka mashnatak sakirin?
Chapter14_25_25.wav	Jabonero ayllullaktamanta.
Chapter13_135_135.wav	Maykan huertata cuidakkunatapashchu wañuchin.
Chapter13_61_61.wav	Shuk editorialta urayachirkani.
Chapter13_95_95.wav	Kanpa yuyayka allipachami kan.
Chapter13_132_132.wav	Ñukanchik producto estrellami kan, Roundup, el malatión, kay hampika tukuy mundopimi ninanta katurishka kan.
Chapter13_59_59.wav	Maymantatak chay yuyaykunata llukchinki, kariyarishka pushak?
Chapter13_92_92.wav	Cumpleañokunata animashpa llamkashunchik, shinapash kullkita hapishun.
Chapter13_66_66.wav	Mana ashapa makipilla kayta ushanchu, wakinkunalla charikyachun, gananciakunataka churashpa tukuylla runakunapak kawsay hawapi.
Chapter13_104_104.wav	Ari, shinapacha, mashi.
Chapter13_50_50.wav	Nachu yachanki chay investigaciónkunataka tukuy kullkiwan shinashkata?
Chapter13_68_68.wav	Cuenta urmankichu, kariyarishka hampik?
Chapter13_103_103.wav	Tantanakushpaka shinchiyarishunmi.
Chapter13_57_57.wav	Kutin pitak kanki kanka, yachayta ushanichu?
Chapter13_168_168.wav	Nayari.
Chapter13_157_157.wav	Yachanki, ñukanchik warmikunaka muyukunapa guardianami kanchik.
Chapter13_150_150.wav	Imashpatak chayta ninki, mamalla?
Chapter13_159_159.wav	Riylla kikinpak muyukunawan, kaypika saludtami tarpunchik, mana cáncerta tarpunchikchu.
Chapter13_32_32.wav	Ama gratismi nipaychu, ñukanchikmi paganchik.
Chapter13_166_166.wav	Pandemiapimari kanchik, mamaku.
Chapter13_35_35.wav	Ñukanchikpa kullkimi kan.
Chapter13_161_161.wav	Manuela, ushi.
Chapter13_102_102.wav	Shinapash ashtaka kaspikuna kashpaka mana pakirishunchu.
Chapter13_69_69.wav	Sumak kawsay uyachik antapika manchanayay nerviostami hapinakun.
Chapter13_56_56.wav	Hampik, vacunakunata rantishpa, kutin pakalla katunkuna, pakalla kankunapak mashikunaman kutichinkichik.
Chapter13_105_105.wav	Na kay radio comunitariallachu kanchik, shukkunapashmi tiyan kay mamallaktapika.
Chapter13_51_51.wav	Chay empresakunaka ushashka kullkita gobiernomanta chaskirka, kunanka imatak ruran?
Chapter13_58_58.wav	Amaru Sánchezmi kani, mayu umapi tiyak ayllullaktamanta, chaymanka vacunakunaka mana chayanchu.
Chapter13_133_133.wav	Roundupka el malatión mana alli kiwakunata wañuchin, sapikaman wañuchin.
Chapter13_67_67.wav	Salud pública vacunakunapash gratismi kana tukuyllapa.
Chapter13_93_93.wav	Ima ninkichik?
Chapter13_134_134.wav	Tukuy huertomanta kurukunatapash wañuchinmi.
Chapter13_94_94.wav	Allimari, mashi, allipacha!
Chapter13_60_60.wav	Wamprakunapak uyachik antapi willan.
Chapter13_34_34.wav	Ñukanchikmanta, nachu shina kan?
Chapter13_160_160.wav	Ña ña ña.
Chapter13_33_33.wav	Maymantatak Estadoka kullkita surkun?
Chapter13_158_158.wav	Ñukanchik yayakunaka yachachishka akllanata, allikunataka allichinata, ñukanchik tarpunkapak.
Chapter13_167_167.wav	Shuk shukta willachishpa purikrichunchu munanki?
Chapter13_151_151.wav	Shuk kikinpakshina cooperativaka ñami fumigación, ñukanchik productokunawan muyukunata rantikun.
Chapter13_169_169.wav	Imapatak radiota charinkiyari?
Chapter13_156_156.wav	Shinapash, mama.
Chapter13_174_174.wav	Alli kuyayllaku, manchanay pichón, imashina ñuka wañushka mama nin karyan.
Chapter13_20_20.wav	Doctor.
Chapter13_18_18.wav	Shinapash ña shuk hatun lote de vacunasta chaskishkanchik.
Chapter13_173_173.wav	Willachiy, ama llulla shimikunawan sakirichun.
Chapter13_27_27.wav	Hampik mashi, mashna kullkitak chay vacunakunaka.
Chapter13_9_9.wav	Chunka kimsa capítulo
Chapter13_145_145.wav	Kashkanallami hampiktami katunami shina llullakun.
Chapter13_11_11.wav	Rikushun, vecino, vecinakuna.
Chapter13_142_142.wav	Mana, mama, mana.
Chapter13_7_7.wav	Jaboneropak ayllullaktapi
Chapter13_29_29.wav	Estadomi pagan.
Chapter13_16_16.wav	Shuyakushkaka kaypimi.
Chapter13_129_129.wav	Mama, kikinpa cooperativaka ña ashtaka huertos familiares, comunales, uchilla, hatunta charin.
Chapter13_42_42.wav	Imatak protestankapak?
Chapter13_89_89.wav	Uyaychik.
Chapter13_116_116.wav	Shuk radiokunapa yanapayta mañashun, kay mamallaktamanta, América Latina, Caribemanta, tukuy mundomanta yanapayta mañashunchik.
Chapter13_45_45.wav	Yachankichu ima rurashkata?
Chapter13_111_111.wav	Imasha?
Chapter13_73_73.wav	Paykunapa kawsaykunaka, uff, ninan llakipimi kan.
Chapter13_118_118.wav	Tantanakushpa llamkanata yachakuna kanchik.
Chapter13_87_87.wav	Shuyaychik, shuyaychik.
Chapter13_127_127.wav	Ñukanchik productoka shuk Alemaña mamallaktamanta alli empresami kan, Bayer shutiwan.
Chapter13_80_80.wav	Na chayllachu kan, wawkikuna.
Chapter13_74_74.wav	Shinaka imashashuntak mashikuna?
Chapter13_120_120.wav	Shuk añankullaka mana mishanchu shuk elefantetaka.
Chapter13_6_6.wav	Chayka kaypi kanchik.
Chapter13_28_28.wav	Mana paganachu, gratismi kan.
Chapter13_143_143.wav	Wawakuna cáncerwan wiñan, kashtunaskuna illak, uma tullu illak wacharin nin.
Chapter13_17_17.wav	Asha kipayashka, pero shuk na riksik municipiopa kawsakkunamanta.
Chapter13_144_144.wav	Ama chaytaka krinkichu, mamalla.
Chapter13_1_1.wav	Antsikarin, antsikarin, Jabonero barrioman chayamurka ninan shuyashka kay cargamento de vacunas nishkakuna.
Chapter13_10_10.wav	Patentes, transgénicos wakllichiykuna
Chapter13_172_172.wav	Willachiy chay maldito glifosatoka veneno kan tukuylla runakunapak, pozokunaman satirin, mayukunaman, airetapash wakllichin.
Chapter13_19_19.wav	Doctor Méndez Ministerio de Saludmanta willachikrin vacunarinkapak calendariota.
Chapter13_26_26.wav	Charik paískuna tukuyta hapishka, paykunaka hapin yapata, ñukanchikmanka puchuta sakin.
Chapter13_8_8.wav	Pandemiamanta rimaykuna
Chapter13_175_175.wav	Ari, mamaku, shinapacha.
Chapter13_21_21.wav	Kay barriopi chay dosiskunata churakrinchik, shuk municipio barriokunapipash ninanta rikuriyashpa.
Chapter13_75_75.wav	Mejor kaypi kallparka nichun, ama kaypi wañurka nichun yanimi.
Chapter13_81_81.wav	Asha anunciokunata charishkatapash kuchunakun.
Chapter13_121_121.wav	Shinapash ashtaka añankukunaka mana alli kawsachun sakinkachu.
Chapter13_119_119.wav	Ima llakitapash tantanakushpa harkashunmi.
Chapter13_86_86.wav	Shinaka imamantatak kawsakrinchikyari?
